AQI index,Station name,Dominent pollutant,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Data Time S,Latitude,Longitude,Status
68.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,8.0,10.0,50.5,11.0,1018.5,57.0,68.0,20.5,3.6,2021-03-02 13:00:00,21.05121,105.78232,Moderate
44.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,6.0,10.0,50.5,10.0,1018.5,32.0,44.0,20.5,3.6,2021-03-02 13:00:00,21.0072,105.83572,Good
80.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,9.8,40.9,10.0,990.2,80.0,48.0,23.9,2.0,2021-03-02 14:00:00,22.6782,106.245,Moderate
65.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,19.0,48.0,10.0,1010.0,42.0,65.0,31.0,4.1,2021-03-03 18:00:00,10.782978,106.700711,Moderate
153.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.2,14.0,82.0,7.8,1017.0,42.0,153.0,17.0,3.3,2021-03-03 18:00:00,21.0215063,105.8188748,Unhealthy
28.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,3.0,17.2,50.1,6.0,925.8,24.0,28.0,28.6,3.0,2021-03-03 18:00:00,13.998599,107.996482,Good
26.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",pm25,3.0,20.0,88.0,10.0,1016.0,20.0,26.0,22.0,1.0,2021-03-03 18:00:00,16.46226,107.596351,Good
1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,12.0,19.0,73.0,50.0,1008.0,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,21.04975,105.74187,Good
21.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,32.0,15.7,74.4,4.0,1003.6,2.0,21.0,20.4,3.0,2021-03-03 18:00:00,22.3221386,104.1214227,Good
21.0,"Ha Long, Vietnam (Tp Hạ Long)",pm25,5.0,17.0,100.0,10.0,1002.6,11.0,21.0,17.0,1.0,2021-03-03 18:00:00,20.9416,107.1158,Good
2.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,8.0,17.0,100.0,11.0,1002.6,2.0,2.0,17.0,1.0,2021-03-03 17:00:00,21.0357507,106.7641068,Good
75.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm25,4.0,14.0,82.0,10.0,1016.5,45.0,75.0,17.0,3.3,2021-03-03 18:00:00,21.0272212,106.0342099,Moderate
121.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,27.0,14.0,82.0,22.0,1016.5,87.0,121.0,17.0,3.3,2021-03-03 17:00:00,21.03982,105.84726,Unhealthy for sensitive groups
83.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,6.0,14.0,82.0,10.0,1016.5,56.0,83.0,17.0,3.3,2021-03-03 17:00:00,20.98832,105.854897,Moderate
106.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,13.0,14.0,82.0,29.0,1016.5,65.0,106.0,17.0,3.3,2021-03-03 17:00:00,21.01994,105.77056,Unhealthy for sensitive groups
112.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,7.0,14.0,82.0,13.0,1016.5,80.0,112.0,17.0,3.3,2021-03-03 17:00:00,21.01525,105.80013,Unhealthy for sensitive groups
122.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,10.0,14.0,82.0,18.0,1016.5,87.0,122.0,17.0,3.3,2021-03-03 17:00:00,21.02022,105.81232,Unhealthy for sensitive groups
82.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,9.0,14.0,82.0,18.0,1016.5,55.0,82.0,17.0,3.3,2021-03-03 17:00:00,21.00577,105.74842,Moderate
123.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,15.0,14.0,82.0,23.0,1016.5,89.0,123.0,17.0,3.3,2021-03-03 17:00:00,21.05121,105.78232,Unhealthy for sensitive groups
82.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,9.0,14.0,82.0,10.0,1016.5,54.0,82.0,17.0,3.3,2021-03-03 17:00:00,21.0072,105.83572,Moderate
115.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,14.0,86.8,10.0,988.4,115.0,109.0,16.2,1.0,2021-03-03 18:00:00,22.6782,106.245,Unhealthy for sensitive groups
50.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,16.5,35.0,10.0,1009.5,42.0,50.0,34.0,5.4,2021-03-05 14:00:00,10.782978,106.700711,Good
122.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.2,19.0,93.0,7.8,1011.0,42.0,122.0,20.0,1.0,2021-03-05 14:00:00,21.0215063,105.8188748,Unhealthy for sensitive groups
26.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,2.0,14.5,44.7,5.0,928.6,21.0,26.0,27.6,2.0,2021-03-05 14:00:00,13.998599,107.996482,Good
72.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",pm10,7.0,23.0,74.0,10.0,1011.5,72.0,51.0,28.0,2.8,2021-03-05 14:00:00,16.46226,107.596351,Moderate
1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,12.0,19.0,73.0,50.0,1008.0,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,21.04975,105.74187,Good
40.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,34.0,15.3,60.0,2.0,999.9,8.0,40.0,23.5,3.0,2021-03-05 14:00:00,22.3221386,104.1214227,Good
18.0,"Ha Long, Vietnam (Tp Hạ Long)",pm25,5.0,20.5,95.8,10.0,998.5,10.0,18.0,21.2,1.0,2021-03-05 14:00:00,20.9416,107.1158,Good
6.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,6.0,20.5,95.8,22.0,998.5,4.0,6.0,21.2,1.0,2021-03-05 13:00:00,21.0357507,106.7641068,Good
38.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm25,4.0,18.5,90.5,12.0,1011.5,25.0,38.0,20.0,1.2,2021-03-05 14:00:00,21.0272212,106.0342099,Good
118.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,22.0,19.0,93.0,25.0,1011.0,85.0,118.0,20.0,1.0,2021-03-05 14:00:00,21.03982,105.84726,Unhealthy for sensitive groups
84.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,8.0,19.0,93.0,13.0,1011.0,58.0,84.0,20.0,1.0,2021-03-05 14:00:00,20.98832,105.854897,Moderate
100.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,9.0,18.5,90.5,22.0,1011.5,61.0,100.0,20.0,1.2,2021-03-05 13:00:00,21.01994,105.77056,Moderate
86.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,10.0,19.0,93.0,19.0,1011.0,69.0,86.0,20.0,1.0,2021-03-05 14:00:00,21.01525,105.80013,Moderate
111.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,15.0,19.0,93.0,19.0,1011.0,80.0,111.0,20.0,1.0,2021-03-05 14:00:00,21.02022,105.81232,Unhealthy for sensitive groups
86.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,9.0,19.0,93.0,18.0,1011.0,73.0,86.0,20.0,1.0,2021-03-05 14:00:00,21.00577,105.74842,Moderate
115.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,12.0,19.0,93.0,18.0,1011.0,76.0,115.0,20.0,1.0,2021-03-05 14:00:00,21.05121,105.78232,Unhealthy for sensitive groups
96.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,9.0,19.0,93.0,10.0,1011.0,58.0,96.0,20.0,1.0,2021-03-05 14:00:00,21.0072,105.83572,Moderate
109.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,18.3,70.9,10.0,982.9,109.0,47.0,23.9,3.0,2021-03-05 15:00:00,22.6782,106.245,Unhealthy for sensitive groups
82.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,15.0,30.0,10.0,1008.5,42.0,82.0,35.0,2.5,2021-03-08 15:00:00,10.782978,106.700711,Moderate
139.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.2,22.0,88.0,7.4,1014.0,42.0,139.0,24.0,4.1,2021-03-08 15:00:00,21.0215063,105.8188748,Unhealthy for sensitive groups
24.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,2.0,15.7,40.8,6.0,927.4,20.0,24.0,30.5,2.0,2021-03-08 15:00:00,13.998599,107.996482,Good
13.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",pm10,4.0,23.0,74.0,10.0,1014.5,13.0,6.0,28.0,6.9,2021-03-08 15:00:00,16.46226,107.596351,Good
1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,12.0,19.0,73.0,50.0,1008.0,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,21.04975,105.74187,Good
30.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,40.0,19.8,69.5,3.0,1003.2,10.0,30.0,25.8,3.0,2021-03-08 15:00:00,22.3221386,104.1214227,Good
35.0,"Ha Long, Vietnam (Tp Hạ Long)",pm25,5.0,21.0,98.8,10.0,1003.1,19.0,35.0,21.2,1.0,2021-03-08 14:00:00,20.9416,107.1158,Good
31.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,6.0,21.0,98.8,17.0,1003.1,21.0,31.0,21.2,1.0,2021-03-08 14:00:00,21.0357507,106.7641068,Good
116.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,30.0,21.5,91.0,24.0,1014.5,76.0,116.0,23.0,3.8,2021-03-08 14:00:00,21.03982,105.84726,Unhealthy for sensitive groups
97.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,7.0,21.5,91.0,20.0,1014.5,59.0,97.0,23.0,3.8,2021-03-08 14:00:00,21.01994,105.77056,Moderate
121.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,9.0,21.5,91.0,16.0,1014.5,87.0,121.0,23.0,3.8,2021-03-08 14:00:00,21.01525,105.80013,Unhealthy for sensitive groups
131.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,12.0,22.0,88.0,17.0,1014.0,81.0,131.0,24.0,4.1,2021-03-08 14:00:00,21.02022,105.81232,Unhealthy for sensitive groups
135.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,18.0,22.0,88.0,23.0,1014.0,82.0,135.0,24.0,4.1,2021-03-08 14:00:00,21.05121,105.78232,Unhealthy for sensitive groups
122.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,9.0,21.5,91.0,10.0,1014.5,66.0,122.0,23.0,3.8,2021-03-08 14:00:00,21.0072,105.83572,Unhealthy for sensitive groups
9.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,17.8,77.1,10.0,988.0,9.0,6.0,22.0,1.0,2021-03-08 15:00:00,22.6782,106.245,Good
78.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,20.0,61.0,10.0,1008.0,42.0,78.0,28.0,3.6,2021-03-14 19:00:00,10.782978,106.700711,Moderate
119.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,19.0,69.0,7.8,1011.0,42.0,119.0,25.0,4.1,2021-03-14 19:00:00,21.0215063,105.8188748,Unhealthy for sensitive groups
58.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,2.0,15.4,41.9,5.0,925.0,44.0,58.0,29.7,3.0,2021-03-14 19:00:00,13.998599,107.996482,Moderate
45.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",pm10,5.0,21.5,80.5,10.0,1012.0,45.0,35.0,25.0,5.4,2021-03-14 19:00:00,16.46226,107.596351,Good
1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,12.0,19.0,73.0,50.0,1008.0,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,21.04975,105.74187,Good
47.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,34.0,20.2,68.0,3.0,1001.2,7.0,47.0,26.6,4.0,2021-03-14 15:00:00,22.3221386,104.1214227,Good
35.0,"Ha Long, Vietnam (Tp Hạ Long)",pm25,5.0,22.8,84.5,10.0,998.5,21.0,35.0,25.6,2.0,2021-03-14 18:00:00,20.9416,107.1158,Good
28.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,4.0,21.8,86.5,9.0,1003.6,21.0,28.0,24.2,2.0,2021-03-14 11:00:00,21.0357507,106.7641068,Good
69.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm25,4.0,19.0,69.0,3.0,1011.0,49.0,69.0,25.0,4.1,2021-03-14 19:00:00,21.0272212,106.0342099,Moderate
88.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,37.0,18.0,61.0,23.0,1011.0,68.0,88.0,26.0,3.6,2021-03-14 18:00:00,21.03982,105.84726,Moderate
65.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,5.0,18.0,61.0,10.0,1011.0,45.0,65.0,26.0,3.6,2021-03-14 18:00:00,20.98832,105.854897,Moderate
70.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,7.0,18.0,61.0,36.0,1011.0,56.0,70.0,26.0,3.6,2021-03-14 18:00:00,21.01994,105.77056,Moderate
82.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,3.0,18.0,61.0,21.0,1011.0,57.0,82.0,26.0,3.6,2021-03-14 18:00:00,21.01525,105.80013,Moderate
91.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,12.0,18.0,61.0,20.0,1011.0,71.0,91.0,26.0,3.6,2021-03-14 18:00:00,21.02022,105.81232,Moderate
62.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,8.0,18.0,61.0,10.0,1011.0,47.0,62.0,26.0,3.6,2021-03-14 18:00:00,21.00577,105.74842,Moderate
86.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,14.0,18.0,61.0,20.0,1011.0,68.0,86.0,26.0,3.6,2021-03-14 18:00:00,21.05121,105.78232,Moderate
70.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,6.0,18.0,61.0,10.0,1011.0,54.0,70.0,26.0,3.6,2021-03-14 18:00:00,21.0072,105.83572,Moderate
78.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,22.0,55.0,10.0,1007.0,42.0,78.0,32.0,5.6,2021-03-16 15:00:00,10.782978,106.700711,Moderate
80.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,22.5,91.0,6.9,1009.0,42.0,80.0,24.0,4.6,2021-03-16 15:00:00,21.0215063,105.8188748,Moderate
104.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,5.0,19.4,59.6,15.0,923.6,60.0,104.0,28.0,4.0,2021-03-16 15:00:00,13.998599,107.996482,Unhealthy for sensitive groups
30.0,"Thừa Thiên Huế/83 Hùng Vương, Vietnam",pm10,6.0,23.0,72.0,10.0,1010.0,30.0,32.0,28.5,5.4,2021-03-16 14:00:00,16.46226,107.596351,Good
1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,12.0,19.0,73.0,50.0,1008.0,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,21.04975,105.74187,Good
29.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,32.0,21.6,100.0,6.0,1001.0,7.0,29.0,21.6,1.0,2021-03-15 05:00:00,22.3221386,104.1214227,Good
24.0,"Ha Long, Vietnam (Tp Hạ Long)",pm25,5.0,22.4,87.1,10.0,998.2,13.0,24.0,24.7,2.0,2021-03-16 14:00:00,20.9416,107.1158,Good
22.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm25,4.0,22.4,87.1,7.0,998.2,15.0,22.0,24.7,2.0,2021-03-16 14:00:00,21.0357507,106.7641068,Good
55.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm25,4.0,22.0,88.0,8.0,1009.0,39.0,55.0,24.0,4.1,2021-03-16 15:00:00,21.0272212,106.0342099,Moderate
57.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,27.0,22.5,88.5,29.0,1010.0,52.0,57.0,24.5,3.6,2021-03-16 14:00:00,21.03982,105.84726,Moderate
52.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,3.0,22.5,88.5,5.0,1010.0,37.0,52.0,24.5,3.6,2021-03-16 14:00:00,20.98832,105.854897,Moderate
91.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,8.0,22.0,88.0,24.0,1009.0,57.0,91.0,24.0,4.1,2021-03-16 14:00:00,21.01994,105.77056,Moderate
66.0,"Hà Nội/Chi cục BVMT, Vietnam",pm25,5.0,22.5,88.5,15.0,1010.0,56.0,66.0,24.5,3.6,2021-03-16 14:00:00,21.01525,105.80013,Moderate
97.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,6.0,22.0,88.0,12.0,1009.0,67.0,97.0,24.0,4.1,2021-03-16 14:00:00,21.02022,105.81232,Moderate
40.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,2.0,22.0,88.0,4.0,1009.0,31.0,40.0,24.0,4.1,2021-03-16 14:00:00,21.00577,105.74842,Good
105.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,10.0,22.5,88.5,14.0,1010.0,73.0,105.0,24.5,3.6,2021-03-16 14:00:00,21.05121,105.78232,Unhealthy for sensitive groups
91.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,7.0,22.0,88.0,10.0,1009.0,59.0,91.0,24.0,4.1,2021-03-16 14:00:00,21.0072,105.83572,Moderate
150.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,20.6,75.7,10.0,982.7,150.0,87.0,25.2,3.0,2021-03-16 15:00:00,22.6782,106.245,Unhealthy for sensitive groups
59.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,21.0,46.0,10.0,1005.0,42.0,59.0,34.0,4.6,2021-03-24 15:00:00,10.782978,106.700711,Moderate
190.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,13.0,60.0,9.2,1013.0,42.0,190.0,21.0,2.0,2021-03-24 15:00:00,21.0215063,105.8188748,Unhealthy
14.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm10,3.0,18.2,45.4,7.0,923.6,14.0,11.0,31.4,5.0,2021-03-24 15:00:00,13.998599,107.996482,Good
1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,12.0,19.0,73.0,50.0,1008.0,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,21.04975,105.74187,Good
103.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,32.0,13.6,57.5,2.0,1003.5,23.0,103.0,22.4,1.0,2021-03-24 15:00:00,22.3221386,104.1214227,Unhealthy for sensitive groups
50.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,98.0,11.0,68.6,4.0,1010.3,50.0,45.0,16.8,1.0,2021-03-22 13:00:00,21.0357507,106.7641068,Good
85.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,3.0,13.0,60.0,9.0,1013.0,66.0,85.0,21.0,2.0,2021-03-24 15:00:00,21.1232473,106.2883295,Moderate
132.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm25,4.0,12.5,58.0,16.0,1013.5,89.0,132.0,21.0,1.0,2021-03-24 15:00:00,21.0272212,106.0342099,Unhealthy for sensitive groups
133.0,"Hà Nội/Trụ sở Công an P .Hàng Mã, Vietnam",pm25,18.0,12.5,58.0,25.0,1013.5,94.0,133.0,21.0,1.0,2021-03-24 14:00:00,21.03982,105.84726,Unhealthy for sensitive groups
71.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,4.0,12.5,58.0,8.0,1013.5,51.0,71.0,21.0,1.0,2021-03-24 14:00:00,20.98832,105.854897,Moderate
91.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,11.0,12.5,58.0,20.0,1013.5,62.0,91.0,21.0,1.0,2021-03-24 14:00:00,21.01994,105.77056,Moderate
47.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,3.0,20.0,73.0,11.0,1012.0,32.0,47.0,25.0,4.1,2021-03-24 15:00:00,16.074,108.217,Good
111.0,"Hà Nội/Tòa nhà quản lý Hồ Thành Công, Vietnam",pm25,7.0,12.5,58.0,15.0,1013.5,81.0,111.0,21.0,1.0,2021-03-24 14:00:00,21.02022,105.81232,Unhealthy for sensitive groups
64.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,4.0,12.5,58.0,8.0,1013.5,46.0,64.0,21.0,1.0,2021-03-24 14:00:00,21.00577,105.74842,Moderate
127.0,"Hà Nội/36A Phạm Văn Đồng, Vietnam",pm25,11.0,12.5,58.0,17.0,1013.5,90.0,127.0,21.0,1.0,2021-03-24 14:00:00,21.05121,105.78232,Unhealthy for sensitive groups
91.0,"Hà Nội/Mầm non Kim Liên, Vietnam",pm25,10.0,12.5,58.0,10.0,1013.5,58.0,91.0,21.0,1.0,2021-03-24 14:00:00,21.0072,105.83572,Moderate
157.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm25,5.0,12.6,54.9,10.0,985.8,145.0,157.0,22.1,2.0,2021-03-24 15:00:00,22.6782,106.245,Unhealthy
57.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,23.0,66.0,10.0,1010.0,42.0,57.0,30.0,1.5,2021-03-29 09:00:00,10.782978,106.700711,Moderate
155.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.1,24.0,94.0,6.9,1007.0,42.0,155.0,25.0,2.0,2021-03-29 09:00:00,21.0215063,105.8188748,Unhealthy
108.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,5.0,19.4,88.9,12.0,923.7,68.0,108.0,21.3,1.0,2021-03-29 09:00:00,13.998599,107.996482,Unhealthy for sensitive groups
1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,12.0,19.0,73.0,50.0,1008.0,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,21.04975,105.74187,Good
50.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,3.0,22.0,94.0,8.0,1009.0,38.0,50.0,23.0,4.8,2021-03-27 21:00:00,21.1137452,105.9268934,Good
159.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,34.0,23.1,97.0,1.0,995.4,59.0,154.0,23.6,2.0,2021-03-29 10:00:00,22.3221386,104.1214227,Unhealthy
50.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,98.0,11.0,68.6,4.0,1010.3,50.0,45.0,16.8,1.0,2021-03-22 13:00:00,21.0357507,106.7641068,Good
25.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,4.0,22.0,94.0,29.0,1009.0,20.0,25.0,23.0,4.8,2021-03-27 21:00:00,21.1232473,106.2883295,Good
96.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,3.0,23.0,97.0,24.0,1007.0,58.0,96.0,23.5,1.2,2021-03-29 05:00:00,21.01994,105.77056,Moderate
111.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,7.0,24.0,74.0,10.0,1009.0,62.0,113.0,29.0,2.0,2021-03-29 10:00:00,16.074,108.217,Unhealthy for sensitive groups
112.0,"Cao Bằng/Trạm khí TTQT, Vietnam",pm10,5.0,21.4,90.2,9.0,978.1,112.0,100.0,23.1,2.0,2021-03-29 10:00:00,22.6782,106.245,Unhealthy for sensitive groups
114.0,"Ho Chi Minh City US Consulate, Vietnam (Lãnh sự quán Hoa Kỳ, Hồ Chí Minh)",pm25,5.0,21.0,44.0,10.0,1003.5,42.0,114.0,35.0,2.0,2021-03-31 14:00:00,10.782978,106.700711,Unhealthy for sensitive groups
162.0,"Hanoi US Embassy, Vietnam (Đại sứ quán Mỹ, Hà Nội)",pm25,0.2,25.0,83.0,8.3,1000.5,42.0,158.0,28.0,2.5,2021-03-31 14:00:00,21.0215063,105.8188748,Unhealthy
106.0,"Gia Lai/phường Thống Nhất - Pleiku, Vietnam",pm25,4.0,20.4,57.8,11.0,920.0,62.0,106.0,29.6,3.0,2021-03-31 15:00:00,13.998599,107.996482,Unhealthy for sensitive groups
1.0,"Hà Nội/UBND P. Minh Khai, Bắc Từ Liêm, Vietnam",pm25,12.0,19.0,73.0,50.0,1008.0,1.0,1.0,24.0,3.6,2021-02-26 15:00:00,21.04975,105.74187,Good
115.0,"Bắc Ninh/Châu Khê, Vietnam",pm25,4.0,25.0,79.0,10.0,1000.0,74.0,115.0,29.0,3.0,2021-03-31 15:00:00,21.1137452,105.9268934,Unhealthy for sensitive groups
51.0,"Lào Cai/KCN TALOONG1, Vietnam",pm25,38.0,22.0,63.4,3.0,989.8,7.0,51.0,29.7,2.0,2021-03-31 15:00:00,22.3221386,104.1214227,Moderate
50.0,"Quảng Ninh/UBND TP Uông Bí, Vietnam",pm10,98.0,11.0,68.6,4.0,1010.3,50.0,45.0,16.8,1.0,2021-03-22 13:00:00,21.0357507,106.7641068,Good
39.0,"Bắc Ninh/Phong Cốc, Vietnam",pm25,2.0,25.0,79.0,12.0,1000.0,35.0,39.0,29.0,3.0,2021-03-31 15:00:00,21.1232473,106.2883295,Good
110.0,"Bắc Ninh/Khu liên cơ Thuận Thành, Vietnam",pm25,5.0,25.0,79.0,5.0,1000.0,61.0,110.0,29.0,3.0,2021-03-31 15:00:00,21.0272212,106.0342099,Unhealthy for sensitive groups
98.0,"Hà Nội/UBND P .Hoàng Văn Thụ - Hoàng Mai, Vietnam",pm25,10.0,25.0,100.0,15.0,1001.0,63.0,98.0,25.0,2.5,2021-03-30 18:00:00,20.98832,105.854897,Moderate
123.0,"Hà Nội/UBND P. Mỹ Đình I, Vietnam",pm25,22.0,25.0,97.0,37.0,1001.0,79.0,123.0,25.5,2.8,2021-03-30 19:00:00,21.01994,105.77056,Unhealthy for sensitive groups
69.0,"Da Nang, Vietnam (TP Đà Nẵng)",pm25,3.0,24.0,72.0,11.0,1002.0,44.0,69.0,29.5,4.6,2021-03-31 15:00:00,16.074,108.217,Moderate
91.0,"Hà Nội/UBND P.Tây Mỗ, Nam Từ Liêm, Vietnam",pm25,8.0,24.0,100.0,15.0,1001.5,60.0,91.0,24.0,2.0,2021-03-30 19:00:00,21.00577,105.74842,Moderate
